,0
1380,17.485695913646545
1381,24.53086527188983
1382,19.183677354091458
1383,11.82583275907076
1384,13.500591188340458
1385,55.51334943971359
1386,143.7551643907297
1387,142.46254796918373
1388,79.6415180966477
1389,7.551950945945187
1390,1.3006674937436244
1391,7.254218103271704
1392,17.485695913646545
1393,24.53086527188983
1394,19.183677354091458
1395,11.82583275907076
1396,13.500591188340458
1397,55.51334943971359
1398,143.7551643907297
1399,142.46254796918373
1400,79.6415180966477
1401,7.551950945945187
1402,1.3006674937436244
1403,7.254218103271704
1404,17.485695913646545
1405,24.53086527188983
1406,19.183677354091458
1407,11.82583275907076
1408,13.500591188340458
1409,55.51334943971359
1410,143.7551643907297
1411,142.46254796918373
1412,79.6415180966477
1413,7.551950945945187
1414,1.3006674937436244
1415,7.254218103271704
1416,17.485695913646545
1417,24.53086527188983
1418,19.183677354091458
1419,11.82583275907076
1420,13.500591188340458
1421,55.51334943971359
1422,143.7551643907297
1423,142.46254796918373
1424,79.6415180966477
1425,7.551950945945187
1426,1.3006674937436244
1427,7.254218103271704
1428,17.485695913646545
1429,24.53086527188983
1430,19.183677354091458
1431,11.82583275907076
1432,13.500591188340458
1433,55.51334943971359
1434,143.7551643907297
1435,142.46254796918373
1436,79.6415180966477
1437,7.551950945945187
1438,1.3006674937436244
1439,7.254218103271704
