,0
1380,5.195458005022687
1381,11.659310768131476
1382,21.247690521794553
1383,40.00677998046588
1384,109.6140877719204
1385,246.3023149333894
1386,336.0880925635564
1387,304.64398850371526
1388,263.04764836031825
1389,114.4690456162621
1390,12.04270585699021
1391,0.06208646212478186
1392,5.195458005022687
1393,11.659310768131476
1394,21.247690521794553
1395,40.00677998046588
1396,109.6140877719204
1397,246.3023149333894
1398,336.0880925635564
1399,304.64398850371526
1400,263.04764836031825
1401,114.4690456162621
1402,12.04270585699021
1403,0.06208646212478186
1404,5.195458005022687
1405,11.659310768131476
1406,21.247690521794553
1407,40.00677998046588
1408,109.6140877719204
1409,246.3023149333894
1410,336.0880925635564
1411,304.64398850371526
1412,263.04764836031825
1413,114.4690456162621
1414,12.04270585699021
1415,0.06208646212478186
1416,5.195458005022687
1417,11.659310768131476
1418,21.247690521794553
1419,40.00677998046588
1420,109.6140877719204
1421,246.3023149333894
1422,336.0880925635564
1423,304.64398850371526
1424,263.04764836031825
1425,114.4690456162621
1426,12.04270585699021
1427,0.06208646212478186
1428,5.195458005022687
1429,11.659310768131476
1430,21.247690521794553
1431,40.00677998046588
1432,109.6140877719204
1433,246.3023149333894
1434,336.0880925635564
1435,304.64398850371526
1436,263.04764836031825
1437,114.4690456162621
1438,12.04270585699021
1439,0.06208646212478186
