ds,yhat
1901-01-01,9.990819317897333
1901-02-01,20.27750769844188
1901-03-01,21.44426610802276
1901-04-01,37.04292751325572
1901-05-01,103.31803015778128
1901-06-01,247.95690839305902
1901-07-01,320.19759339190347
1901-08-01,305.5863029604483
1901-09-01,234.41074194439742
1901-10-01,111.9415638741075
1901-11-01,17.03696593199109
1901-12-01,0.7519921362122801
1902-01-01,8.144407834953796
1902-02-01,18.08860480701037
1902-03-01,25.82513370696506
1902-04-01,41.94145234778401
1902-05-01,101.80181617759254
1902-06-01,236.02508854067298
1902-07-01,321.5800509230699
1902-08-01,306.22001281542884
1902-09-01,245.9954128822709
1902-10-01,109.05005480862067
1902-11-01,15.405412093185618
1902-12-01,-0.20040479697171065
1903-01-01,6.327967836754311
1903-02-01,16.012447633072583
1903-03-01,30.274243155915286
1903-04-01,46.724841015203936
1903-05-01,100.05164189695228
1903-06-01,224.09881242560323
1903-07-01,323.1637602031224
1903-08-01,307.0237285780648
1903-09-01,257.51991362325634
1903-10-01,105.9688914533134
1903-11-01,13.751830123376877
1903-12-01,-1.1432981868463088
1904-01-01,4.544714002623053
1904-02-01,14.05111218100727
1904-03-01,17.336779196234772
1904-04-01,32.234839035510234
1904-05-01,104.79566843780019
1904-06-01,260.07932539909723
1904-07-01,319.2137402428448
1904-08-01,305.32458184192893
1904-09-01,222.97629957322664
1904-10-01,114.83936150140553
1904-11-01,18.840899872422554
1904-12-01,1.9093351572701494
1905-01-01,10.189066751990325
1905-02-01,20.47575514302531
1905-03-01,21.642513562210937
1905-04-01,37.24117497783834
1905-05-01,103.51627763251105
1905-06-01,248.15515587837194
1905-07-01,320.39584088737075
1905-08-01,305.7845504664012
1905-09-01,234.60898946088315
1905-10-01,112.139811400759
1905-11-01,17.235213469156875
1905-12-01,0.950239683522554
1906-01-01,8.342655392811793
1906-02-01,18.28685237534539
1906-03-01,26.023381284815585
1906-04-01,42.13969993612986
1906-05-01,102.00006377612422
1906-06-01,236.22333614961298
1906-07-01,321.77829854232226
1906-08-01,306.4182604451575
1906-09-01,246.19366052267634
1906-10-01,109.24830245904349
1906-11-01,15.60365975413987
1906-12-01,-0.0021571258372858892
1907-01-01,6.526215518462479
1907-02-01,16.210695325249034
1907-03-01,30.472490857516163
1907-04-01,46.92308872736942
1907-05-01,100.24988961927967
1907-06-01,224.2970601584341
1907-07-01,323.3620079461179
1907-08-01,307.2219763316103
1907-09-01,257.71816138723966
1907-10-01,106.16713922752473
1907-11-01,13.950077908086769
1907-12-01,-0.945050391939958
1908-01-01,4.7429618079838605
1908-02-01,14.249359996905369
1908-03-01,17.535027021905137
1908-04-01,32.433086871744464
1908-05-01,104.9939162842274
1908-06-01,260.2775732547527
1908-07-01,319.41198810757396
1908-08-01,305.52282971593763
1908-09-01,223.17454745652384
1908-10-01,115.0376093835458
1908-11-01,19.039147753314623
1908-12-01,2.1075830369532866
1909-01-01,10.387314630529573
1909-02-01,20.67400302036073
1909-03-01,21.84076143837251
1909-04-01,37.43942285283359
1909-05-01,103.71452550628915
1909-06-01,248.35340375099935
1909-07-01,320.5940887588048
1909-08-01,305.9827983366585
1909-09-01,234.80723732985274
1909-10-01,112.33805926855477
1909-11-01,17.433461335772776
1909-12-01,1.1484875489752397
1910-01-01,8.540903257007983
1910-02-01,18.485100238371544
1910-03-01,26.2216291467644
1910-04-01,42.33794779683642
1910-05-01,102.19831163563964
1910-06-01,236.42158400799354
1910-07-01,321.976546399441
1910-08-01,306.616508301103
1910-09-01,246.39190837737073
1910-10-01,109.44655031257967
1910-11-01,15.801907606454051
1910-12-01,0.19609072530133176
1911-01-01,6.724463368354307
1911-02-01,16.4089431739215
1911-03-01,30.670738705119945
1911-04-01,47.1213365737393
1911-05-01,100.4481374644794
1911-06-01,224.49530800245773
1911-07-01,323.56025578895446
1911-08-01,307.42022417322545
1911-09-01,257.9164092276902
1911-10-01,106.36538706676247
1911-11-01,14.148325746113755
1911-12-01,-0.7468025551303867
1912-01-01,4.941209643610293
1912-02-01,14.447607841974545
1912-03-01,17.73327487580235
1912-04-01,32.63133473506666
1912-05-01,105.19216415663803
1912-06-01,260.4758211379079
1912-07-01,319.61023600093665
1912-08-01,305.721077619994
1912-09-01,223.37279537124775
1912-10-01,115.23585730851586
1912-11-01,19.23739568891959
1912-12-01,2.3058309828638244
1913-01-01,10.585562587089186
1913-02-01,20.872250987506405
1913-03-01,22.039009415201136
1913-04-01,37.637670840263894
1913-05-01,103.91277350410128
1913-06-01,248.5516517593248
1913-07-01,320.79233677753723
1913-08-01,306.18104636599344
1913-09-01,235.00548536990226
1913-10-01,112.53630731889824
1913-11-01,17.63170939673283
1913-12-01,1.3467356202121437
1914-01-01,8.739151338954102
1914-02-01,18.683348330913702
1914-03-01,26.419877248900534
1914-04-01,42.536195909669985
1914-05-01,102.39655975877331
1914-06-01,236.61983214172471
1914-07-01,322.1747945434881
1914-08-01,306.81475645574847
1914-09-01,246.59015654267424
1914-10-01,109.6447984881908
1914-11-01,16.00015579274512
1914-12-01,0.39433892188606023
1915-01-01,6.922711575563781
1915-02-01,16.607191391781825
1915-03-01,30.868986932645
1915-04-01,47.31958481186746
1915-05-01,100.64638571285191
1915-06-01,224.69355626148032
1915-07-01,323.7585040583466
1915-08-01,307.61847245322184
1915-09-01,258.11465751831093
1915-10-01,106.56363536751947
1915-11-01,14.34657405728548
1915-12-01,-0.5485542338285114
1916-01-01,5.139457975349345
1916-02-01,14.645856173498544
1916-03-01,17.9315232071084
1916-04-01,32.82958306617061
1916-05-01,105.39041248754972
