,0
1380,8.583809351810757
1381,12.33441117373264
1382,5.983003722123605
1383,-0.07379716381033319
1384,7.423030328593256
1385,73.4667901475135
1386,217.34533497021033
1387,213.81250342677646
1388,122.77099475268847
1389,15.811394814963336
1390,-2.9567512899970794
1391,-0.43098068820908253
1392,8.583809351810757
1393,12.33441117373264
1394,5.983003722123605
1395,-0.07379716381033319
1396,7.423030328593256
1397,73.4667901475135
1398,217.34533497021033
1399,213.81250342677646
1400,122.77099475268847
1401,15.811394814963336
1402,-2.9567512899970794
1403,-0.43098068820908253
1404,8.583809351810757
1405,12.33441117373264
1406,5.983003722123605
1407,-0.07379716381033319
1408,7.423030328593256
1409,73.4667901475135
1410,217.34533497021033
1411,213.81250342677646
1412,122.77099475268847
1413,15.811394814963336
1414,-2.9567512899970794
1415,-0.43098068820908253
1416,8.583809351810757
1417,12.33441117373264
1418,5.983003722123605
1419,-0.07379716381033319
1420,7.423030328593256
1421,73.4667901475135
1422,217.34533497021033
1423,213.81250342677646
1424,122.77099475268847
1425,15.811394814963336
1426,-2.9567512899970794
1427,-0.43098068820908253
1428,8.583809351810757
1429,12.33441117373264
1430,5.983003722123605
1431,-0.07379716381033319
1432,7.423030328593256
1433,73.4667901475135
1434,217.34533497021033
1435,213.81250342677646
1436,122.77099475268847
1437,15.811394814963336
1438,-2.9567512899970794
1439,-0.43098068820908253
