,0
2016-01,8.554105761056753
2016-02,6.469660020170814
2016-03,1.7254467644593134
2016-04,-1.7808778419948474
2016-05,7.8545527857829
2016-06,101.01954935025464
2016-07,276.4763131601621
2016-08,262.0617177177197
2016-09,168.2424558943872
2016-10,32.522560764293445
2016-11,-4.562687978827867
2016-12,-3.197931784475774
2017-01,6.583778626641205
2017-02,6.328960748241316
2017-03,-0.5221331688679052
2017-04,-3.055329383315202
2017-05,7.668009638139312
2017-06,101.12305612695143
2017-07,280.69489471378165
2017-08,265.77735390287256
2017-09,174.65256387043877
2017-10,33.298928965594406
2017-11,-4.942724035698895
2017-12,-3.714090975033354
2018-01,6.34242726096605
2018-02,6.169663640620223
2018-03,-0.7759186328474904
2018-04,-3.265472459773027
2018-05,7.506656546738931
2018-06,100.97471105309805
2018-07,280.73110050656675
2018-08,265.79100384706345
2018-09,174.7870541713911
2018-10,33.18076005275148
2018-11,-5.112754802724121
2018-12,-3.8902265259697435
2019-01,6.178616157333877
2019-02,6.0095324663347
2019-03,-0.9402873748562062
2019-04,-3.4278839492709303
2019-05,7.346433166695594
2019-06,100.81507105028155
2019-07,280.5797371510102
2019-08,265.6386289178098
2019-09,174.64009863152268
2019-10,33.02247337568681
2019-11,-5.273367354931686
2019-12,-4.051112862548803
2020-01,6.018282541556779
2020-02,5.849363886234206
2020-03,-1.1006459993272515
2020-04,-3.588154795835939
2020-05,7.186260451396246
2020-06,100.65492449799956
2020-07,280.419961785768
2020-08,265.4788081860038
2020-09,174.48052094584867
2020-10,32.86238751669815
2020-11,-5.433557523634398
2020-12,-4.211315309799481
