,0
2016-01,4.757800486298821
2016-02,11.40910615480746
2016-03,5.216970007724928
2016-04,5.395392735249914
2016-05,12.33274756499219
2016-06,183.27234379421583
2016-07,403.2377769261857
2016-08,390.04857615798966
2016-09,208.4105086057021
2016-10,58.54205643302015
2016-11,3.35491690548254
2016-12,-3.8661583399119515
2017-01,5.417318105824891
2017-02,10.28334216326481
2017-03,6.546151001327946
2017-04,8.184269738706575
2017-05,12.231464954308558
2017-06,190.05242870306165
2017-07,388.6278735783496
2017-08,380.22077633388864
2017-09,209.03998139288933
2017-10,54.562967939441755
2017-11,2.9339352269630314
2017-12,-3.5284678384072388
2018-01,5.1920889719206205
2018-02,10.224894329976463
2018-03,6.258361805296254
2018-04,7.760115502270123
2018-05,12.077309902563968
2018-06,189.25541517016336
2018-07,389.82911625303814
2018-08,380.97527411386494
2018-09,208.81755905214487
2018-10,54.77107814863722
2018-11,2.8096465145168557
2018-12,-3.723631830216095
2019-01,5.049513024683369
2019-02,10.066737646309353
2019-03,6.121630229313117
2019-04,7.63612317070436
2019-05,11.928094202926212
2019-06,189.1662554151643
2019-07,389.55327907572155
2019-08,380.74117191780937
2019-09,208.6747208938308
2019-10,54.588019568967056
2019-11,2.657640696568438
2019-12,-3.8690164679538777
2020-01,4.899215603205408
2020-02,9.917895779781498
2020-03,5.970786825715024
2020-04,7.4840896648055315
2020-05,11.778417068205396
2020-06,189.01096784425545
2020-07,389.4154309401918
2020-08,380.5994248934922
2020-09,208.5244479681546
2020-10,54.441504041643874
2020-11,2.5082242151573406
2020-12,-4.019051501105099
