,0
2016-01,0.2537280173919285
2016-02,2.0595889832403858
2016-03,25.09462833978245
2016-04,105.78932457009796
2016-05,214.97473239447052
2016-06,634.6606561883045
2016-07,665.583576768717
2016-08,396.18200245267775
2016-09,236.48088891392754
2016-10,282.40126554311314
2016-11,155.52496657474225
2016-12,30.23023827977191
2017-01,-1.6187621626790616
2017-02,1.5156521886809324
2017-03,22.97428933509558
2017-04,97.34161676646588
2017-05,215.75594565033626
2017-06,639.8392943600161
2017-07,685.0837489939332
2017-08,406.900261713526
2017-09,231.97526262128218
2017-10,280.2293762727083
2017-11,150.13387400609258
2017-12,26.27532382267636
2018-01,-1.9806414504290557
2018-02,1.2546992098501155
2018-03,22.593581698171796
2018-04,96.48023745687009
2018-05,215.59566043902763
2018-06,640.0130686380329
2018-07,686.3454882614216
2018-08,407.49486477827764
2018-09,231.41335169639805
2018-10,279.8447525131059
2018-11,149.50469680204785
2018-12,25.755248862719355
2019-01,-2.227764053775101
2019-02,1.0152436825456745
2019-03,22.34502876029356
2019-04,96.19516930006738
2019-05,215.3638523471322
2019-06,639.8066380669693
2019-07,686.2217072035942
2019-08,407.3204033373939
2019-09,231.15103327553874
2019-10,279.5959020788595
2019-11,149.23726835900618
2019-12,25.496108597563996
2020-01,-2.466168927967666
2020-02,0.7774212536605553
2020-03,22.106515227776516
2020-04,95.95388181333395
2020-05,215.1266108715132
2020-06,639.5713244472687
2020-07,685.9926722253059
2020-08,407.0875183188645
2020-09,230.91147401960316
2020-10,279.3573659464147
2020-11,148.99732090965438
2020-12,25.256790776807357
