,0
1336,19.352495608402023
1337,9.104603292074742
1338,11.409333169259426
1339,46.75080215858338
1340,102.03518648466563
1341,305.8115506254269
1342,250.48624105154929
1343,260.7749746371567
1344,173.76306774106047
1345,147.28017932102912
1346,130.65096175236874
1347,48.18136734597465
1348,19.352495608402023
1349,9.104603292074742
1350,11.409333169259426
1351,46.75080215858338
1352,102.03518648466563
1353,305.8115506254269
1354,250.48624105154929
1355,260.7749746371567
1356,173.76306774106047
1357,147.28017932102912
1358,130.65096175236874
1359,48.18136734597465
1360,19.352495608402023
1361,9.104603292074742
1362,11.409333169259426
1363,46.75080215858338
1364,102.03518648466563
1365,305.8115506254269
1366,250.48624105154929
1367,260.7749746371567
1368,173.76306774106047
1369,147.28017932102912
1370,130.65096175236874
1371,48.18136734597465
1372,19.352495608402023
1373,9.104603292074742
1374,11.409333169259426
1375,46.75080215858338
1376,102.03518648466563
1377,305.8115506254269
1378,250.48624105154929
1379,260.7749746371567
1380,173.76306774106047
1381,147.28017932102912
1382,130.65096175236874
1383,48.18136734597465
1384,19.352495608402023
1385,9.104603292074742
1386,11.409333169259426
1387,46.75080215858338
1388,102.03518648466563
1389,305.8115506254269
1390,250.48624105154929
1391,260.7749746371567
1392,173.76306774106047
1393,147.28017932102912
1394,130.65096175236874
1395,48.18136734597465
