,0
2016-01,15.247473796431027
2016-02,13.936142174514156
2016-03,18.623425358434538
2016-04,17.639647109679554
2016-05,44.668965046026614
2016-06,710.474948267936
2016-07,1028.3935308538971
2016-08,665.0308090005744
2016-09,351.99228769914157
2016-10,124.62076180791604
2016-11,38.33384738117458
2016-12,17.483082229765383
2017-01,16.425033930444016
2017-02,15.647110647696536
2017-03,16.948687719850433
2017-04,19.353709263557626
2017-05,48.41616198374778
2017-06,705.0822707917581
2017-07,1081.4220924732892
2017-08,695.5328438322139
2017-09,363.91474739549557
2017-10,128.3523701795678
2017-11,39.73174371439549
2017-12,19.55933593685726
2018-01,16.78620493266488
2018-02,16.0643877599684
2018-03,17.009842166318215
2018-04,19.771311782046137
2018-05,49.047618084106524
2018-06,704.7523568458271
2018-07,1087.2371677022863
2018-08,698.9784851806145
2018-09,365.40611167191673
2018-10,128.98218660964147
2018-11,40.1160905954564
2018-12,20.015035270959267
2019-01,17.06150472682735
2019-02,16.345589028393455
2019-03,17.253584969976156
2019-04,20.052547278051943
2019-05,49.35134759026953
2019-06,704.9549654476922
2019-07,1088.0861318512873
2019-08,699.5782224085098
2019-09,365.8002899004135
2019-10,129.28574364845707
2019-11,40.39382812505224
2019-12,20.300277948654152
2020-01,17.327772229786948
2020-02,16.6124772729878
2020-03,17.51653317728154
2020-04,20.319439122845736
2020-05,49.620605448709334
2020-06,705.2135869883837
2020-07,1088.412739759639
2020-08,699.8786155916006
2020-09,366.0790615320672
2020-10,129.55498336606328
2020-11,40.660352039174754
2020-12,20.567591285502697
