,0
1380,9.390948024644914
1381,6.654968312414667
1382,12.50514902566735
1383,5.98391031939596
1384,7.962599778617857
1385,175.0875618532561
1386,317.73507752346416
1387,294.61673405979604
1388,165.531958305405
1389,51.47264352671162
1390,11.843068917562391
1391,4.8771272681361495
1392,9.390948024644914
1393,6.654968312414667
1394,12.50514902566735
1395,5.98391031939596
1396,7.962599778617857
1397,175.0875618532561
1398,317.73507752346416
1399,294.61673405979604
1400,165.531958305405
1401,51.47264352671162
1402,11.843068917562391
1403,4.8771272681361495
1404,9.390948024644914
1405,6.654968312414667
1406,12.50514902566735
1407,5.98391031939596
1408,7.962599778617857
1409,175.0875618532561
1410,317.73507752346416
1411,294.61673405979604
1412,165.531958305405
1413,51.47264352671162
1414,11.843068917562391
1415,4.8771272681361495
1416,9.390948024644914
1417,6.654968312414667
1418,12.50514902566735
1419,5.98391031939596
1420,7.962599778617857
1421,175.0875618532561
1422,317.73507752346416
1423,294.61673405979604
1424,165.531958305405
1425,51.47264352671162
1426,11.843068917562391
1427,4.8771272681361495
1428,9.390948024644914
1429,6.654968312414667
1430,12.50514902566735
1431,5.98391031939596
1432,7.962599778617857
1433,175.0875618532561
1434,317.73507752346416
1435,294.61673405979604
1436,165.531958305405
1437,51.47264352671162
1438,11.843068917562391
1439,4.8771272681361495
