ds,yhat
1901-01-01,6.472752420420655
1901-02-01,5.0297370401865535
1901-03-01,1.5707280850226724
1901-04-01,-0.029881067215100643
1901-05-01,6.638173132010365
1901-06-01,61.7616942705565
1901-07-01,224.30488761744118
1901-08-01,218.1267085157732
1901-09-01,90.09594343618578
1901-10-01,12.632542520310892
1901-11-01,2.924245720659407
1901-12-01,2.057724456021994
1902-01-01,5.026319735175008
1902-02-01,3.850268390908475
1902-03-01,2.959161403726462
1902-04-01,1.8677221597729314
1902-05-01,8.651953958666752
1902-06-01,60.83573667427295
1902-07-01,218.30861490733915
1902-08-01,214.06105400636957
1902-09-01,101.25168453690333
1902-10-01,12.012498768474472
1902-11-01,2.6945312630538325
1902-12-01,1.1171839482542225
1903-01-01,3.582636180487377
1903-02-01,2.7221479404479396
1903-03-01,4.401061417569764
1903-04-01,3.7733094672569933
1903-05-01,10.598700737354704
1903-06-01,59.79798125398758
1903-07-01,212.27481821592946
1903-08-01,210.21090026690706
1903-09-01,112.49681141816794
1903-10-01,11.27034986262258
1903-11-01,2.4107665123053863
1903-12-01,0.14638325577980993
1904-01-01,2.1444432555502786
1904-02-01,1.6473306199718465
1904-03-01,0.7501727641255016
1904-04-01,-1.4038650711886547
1904-05-01,5.072524302527135
1904-06-01,63.087118352806115
1904-07-01,230.76824779351531
1904-08-01,222.91580589993706
1904-09-01,79.55220813123535
1904-10-01,13.644310369176118
1904-11-01,3.611562318482669
1904-12-01,3.4782554702480084
1905-01-01,6.985093760811722
1905-02-01,5.542078344234305
1905-03-01,2.08306935627013
1905-04-01,0.4824601676263143
1905-05-01,7.150514331731856
1905-06-01,62.27403543397175
1905-07-01,224.81722874571082
1905-08-01,218.6390496076935
1905-09-01,90.60828449173933
1905-10-01,13.144883540741837
1905-11-01,3.436586704759975
1905-12-01,2.5700654049252307
1906-01-01,5.538660647788404
1906-02-01,4.362609267176325
1906-03-01,3.4715022471597123
1906-04-01,2.380062966838736
1906-05-01,9.16429473061796
1906-06-01,61.34807740985966
1906-07-01,218.82095560785774
1906-08-01,214.57339467048544
1906-09-01,101.7640251648345
1906-10-01,12.524839361130972
1906-11-01,3.206871819357815
1906-12-01,1.6295244694199695
1907-01-01,4.094976665332162
1907-02-01,3.2344883889422746
1907-03-01,4.913401833230736
1907-04-01,4.285649846623109
1907-05-01,11.111041081541288
1907-06-01,60.31032156183294
1907-07-01,212.78715848859548
1907-08-01,210.72324050327077
1907-09-01,113.00915161815837
1907-10-01,11.78269002753909
1907-11-01,2.9231066408286424
1907-12-01,0.6587233491626137
1908-01-01,2.6567833126041265
1908-02-01,2.159670640696703
1908-03-01,1.2625127508289609
1908-04-01,-0.891525120765337
1908-05-01,5.584864217766338
1908-06-01,63.59945800083342
1908-07-01,231.28058718294258
1908-08-01,223.42814502207662
1908-09-01,80.06454698614363
1908-10-01,14.156649000620092
1908-11-01,4.123900718999664
1908-12-01,3.990593647294702
1909-01-01,7.497431706997801
1909-02-01,6.0544160594908405
1909-03-01,2.5954068629564446
1909-04-01,0.9947974434369939
1909-05-01,7.662851384028208
1909-06-01,62.78637225537932
1909-07-01,225.32956534365667
1909-08-01,219.15138597474385
1909-09-01,91.12062062788927
1909-10-01,13.657219453400657
1909-11-01,3.9489223865422076
1909-12-01,3.0824008632298785
1910-01-01,6.050995875176845
1910-02-01,4.874944263689521
1910-03-01,3.9838370351351813
1910-04-01,2.892397523861881
1910-05-01,9.67662906417808
1910-06-01,61.86041151253199
1910-07-01,219.3332894870323
1910-08-01,215.08572831880005
1910-09-01,102.2763585822047
1910-10-01,13.037172555079358
1910-11-01,3.719204782409747
1910-12-01,2.1418572089725245
1911-01-01,4.607309173973789
1911-02-01,3.7468206666910575
1911-03-01,5.4257339023983775
1911-04-01,4.79798168488152
1911-05-01,11.623372696361074
1911-06-01,60.82265294578982
1911-07-01,213.29948964906953
1911-08-01,211.23557143280402
1911-09-01,113.52148231679945
1911-10-01,12.295020502699508
1911-11-01,3.435436885147901
1911-12-01,1.1710533699427828
1912-01-01,3.169113102515496
1912-02-01,2.6720001769006103
1912-03-01,1.7748420497219257
1912-04-01,-0.3791960755255914
1912-05-01,6.097193017531374
1912-06-01,64.11178677783438
1912-07-01,231.79291593791456
1912-08-01,223.94047375430605
1912-09-01,80.57687569560352
1912-10-01,14.668977688034559
1912-11-01,4.636229383649464
1912-12-01,4.502922289898649
1913-01-01,8.00976032682884
1913-02-01,6.566744656581484
1913-03-01,3.1077354394851113
1913-04-01,1.5071259971533522
1913-05-01,8.175179915789393
1913-06-01,63.29870076433348
1913-07-01,225.84189383062198
1913-08-01,219.6637144389093
1913-09-01,91.63294906932109
1913-10-01,14.16954787279954
1913-11-01,4.461250783123106
1913-12-01,3.594729237844099
1914-01-01,6.563324227035885
1914-02-01,5.387272592718048
1914-03-01,4.496165343621392
1914-04-01,3.4047258096542166
1914-05-01,10.188957327880274
1914-06-01,62.37273975346365
1914-07-01,219.8456177059298
1914-08-01,215.59805651490026
1914-09-01,102.7886867555494
1914-10-01,13.549500706403059
1914-11-01,4.231532910956503
1914-12-01,2.6541853154958446
1915-01-01,5.1196372577597415
1915-02-01,4.259148727691752
1915-03-01,5.938061942873389
1915-04-01,5.3103097025849735
1915-05-01,12.13570069198505
1915-06-01,61.33498091864744
1915-07-01,213.81181759993729
1915-08-01,211.74789936091068
1915-09-01,114.0338102221206
1915-10-01,12.807348278373283
1915-11-01,3.947764526836501
1915-12-01,1.6833808820203657
1916-01-01,3.6814404805841647
1916-02-01,3.184327443780944
