,0
1380,13.409110359756781
1381,13.347147232022053
1382,22.750422955923256
1383,46.189585610443466
1384,68.0265592668724
1385,53.29681375936622
1386,65.65030594240281
1387,96.24615771528875
1388,109.0601945032354
1389,180.08037619313095
1390,191.51337968268456
1391,79.57902983951844
1392,13.409110359756781
1393,13.347147232022053
1394,22.750422955923256
1395,46.189585610443466
1396,68.0265592668724
1397,53.29681375936622
1398,65.65030594240281
1399,96.24615771528875
1400,109.0601945032354
1401,180.08037619313095
1402,191.51337968268456
1403,79.57902983951844
1404,13.409110359756781
1405,13.347147232022053
1406,22.750422955923256
1407,46.189585610443466
1408,68.0265592668724
1409,53.29681375936622
1410,65.65030594240281
1411,96.24615771528875
1412,109.0601945032354
1413,180.08037619313095
1414,191.51337968268456
1415,79.57902983951844
1416,13.409110359756781
1417,13.347147232022053
1418,22.750422955923256
1419,46.189585610443466
1420,68.0265592668724
1421,53.29681375936622
1422,65.65030594240281
1423,96.24615771528875
1424,109.0601945032354
1425,180.08037619313095
1426,191.51337968268456
1427,79.57902983951844
1428,13.409110359756781
1429,13.347147232022053
1430,22.750422955923256
1431,46.189585610443466
1432,68.0265592668724
1433,53.29681375936622
1434,65.65030594240281
1435,96.24615771528875
1436,109.0601945032354
1437,180.08037619313095
1438,191.51337968268456
1439,79.57902983951844
