,0
2016-01,2.4890051888112303
2016-02,2.466193224610972
2016-03,8.237290387221112
2016-04,25.89533345943726
2016-05,46.45036347123053
2016-06,99.70629905343391
2016-07,130.34773868924952
2016-08,115.90503793351392
2016-09,143.0366570053218
2016-10,92.58713273243185
2016-11,26.883665256352582
2016-12,5.490384260564074
2017-01,2.5151527670014358
2017-02,2.66310458234393
2017-03,6.77658064446655
2017-04,24.004224898623075
2017-05,46.5468724830546
2017-06,100.4860149138246
2017-07,137.3631304160322
2017-08,118.77487669319882
2017-09,142.45318063228805
2017-10,94.99026483775356
2017-11,28.508422082530974
2017-12,5.788288231862092
2018-01,2.525900554847782
2018-02,2.686879148085219
2018-03,6.673902973276558
2018-04,23.868714094879323
2018-05,46.56298781881287
2018-06,100.55424893597184
2018-07,137.90705527117603
2018-08,119.00255651149287
2018-09,142.41742303220434
2018-10,95.18234176681217
2018-11,28.641120366378846
2018-12,5.819767056372162
2019-01,2.5354735640087154
2019-02,2.6974459098017505
2019-03,6.674823279467021
2019-04,23.867129713445056
2019-05,46.572970293345655
2019-06,100.56820730371561
2019-07,137.9573018895354
2019-08,119.02867826059448
2019-09,142.42344836069728
2019-10,95.2057475363792
2019-11,28.659996414098952
2019-12,5.83092154031001
2020-01,2.5449569547444546
2020-02,2.707005109317659
2020-03,6.683646595565803
2020-04,23.87576195852473
2020-05,46.582484920298285
2020-06,100.57802523314803
2020-07,137.969888081548
2020-08,119.03942407805927
2020-09,142.43266111530497
2020-10,95.21628616434363
2020-11,28.670189490561846
2020-12,5.840525574432285
