,0
1380,3.08056398661855
1381,2.058932424211193
1382,10.730754971598998
1383,24.048712347502388
1384,45.95419343330151
1385,103.0024319306379
1386,128.42683183118518
1387,129.61621001874406
1388,134.2134542857774
1389,94.35539616795897
1390,22.003435987851525
1391,4.104004160274862
1392,3.08056398661855
1393,2.058932424211193
1394,10.730754971598998
1395,24.048712347502388
1396,45.95419343330151
1397,103.0024319306379
1398,128.42683183118518
1399,129.61621001874406
1400,134.2134542857774
1401,94.35539616795897
1402,22.003435987851525
1403,4.104004160274862
1404,3.08056398661855
1405,2.058932424211193
1406,10.730754971598998
1407,24.048712347502388
1408,45.95419343330151
1409,103.0024319306379
1410,128.42683183118518
1411,129.61621001874406
1412,134.2134542857774
1413,94.35539616795897
1414,22.003435987851525
1415,4.104004160274862
1416,3.08056398661855
1417,2.058932424211193
1418,10.730754971598998
1419,24.048712347502388
1420,45.95419343330151
1421,103.0024319306379
1422,128.42683183118518
1423,129.61621001874406
1424,134.2134542857774
1425,94.35539616795897
1426,22.003435987851525
1427,4.104004160274862
1428,3.08056398661855
1429,2.058932424211193
1430,10.730754971598998
1431,24.048712347502388
1432,45.95419343330151
1433,103.0024319306379
1434,128.42683183118518
1435,129.61621001874406
1436,134.2134542857774
1437,94.35539616795897
1438,22.003435987851525
1439,4.104004160274862
