,0
1380,2.282176300169759
1381,2.4816911504796337
1382,2.441625466432015
1383,2.642410502107616
1384,6.212045471189398
1385,86.20629811418817
1386,199.85421078555555
1387,137.52452449831884
1388,107.04056522696214
1389,15.779339272611633
1390,8.058642236247255
1391,2.5539292938091833
1392,2.282176300169759
1393,2.4816911504796337
1394,2.441625466432015
1395,2.642410502107616
1396,6.212045471189398
1397,86.20629811418817
1398,199.85421078555555
1399,137.52452449831884
1400,107.04056522696214
1401,15.779339272611633
1402,8.058642236247255
1403,2.5539292938091833
1404,2.282176300169759
1405,2.4816911504796337
1406,2.441625466432015
1407,2.642410502107616
1408,6.212045471189398
1409,86.20629811418817
1410,199.85421078555555
1411,137.52452449831884
1412,107.04056522696214
1413,15.779339272611633
1414,8.058642236247255
1415,2.5539292938091833
1416,2.282176300169759
1417,2.4816911504796337
1418,2.441625466432015
1419,2.642410502107616
1420,6.212045471189398
1421,86.20629811418817
1422,199.85421078555555
1423,137.52452449831884
1424,107.04056522696214
1425,15.779339272611633
1426,8.058642236247255
1427,2.5539292938091833
1428,2.282176300169759
1429,2.4816911504796337
1430,2.441625466432015
1431,2.642410502107616
1432,6.212045471189398
1433,86.20629811418817
1434,199.85421078555555
1435,137.52452449831884
1436,107.04056522696214
1437,15.779339272611633
1438,8.058642236247255
1439,2.5539292938091833
