,0
1377,48.604631957197995
1378,91.19820537990181
1379,103.45920827948184
1380,106.10620429727992
1381,95.48830366840176
1382,90.94206122435074
1383,115.97333703596755
1384,133.3436743868845
1385,118.39903203920267
1386,105.57888781008002
1387,81.9339114614788
1388,49.40916302105813
1389,48.604631957197995
1390,91.19820537990181
1391,103.45920827948184
1392,106.10620429727992
1393,95.48830366840176
1394,90.94206122435074
1395,115.97333703596755
1396,133.3436743868845
1397,118.39903203920267
1398,105.57888781008002
1399,81.9339114614788
1400,49.40916302105813
1401,48.604631957197995
1402,91.19820537990181
1403,103.45920827948184
1404,106.10620429727992
1405,95.48830366840176
1406,90.94206122435074
1407,115.97333703596755
1408,133.3436743868845
1409,118.39903203920267
1410,105.57888781008002
1411,81.9339114614788
1412,49.40916302105813
1413,48.604631957197995
1414,91.19820537990181
1415,103.45920827948184
1416,106.10620429727992
1417,95.48830366840176
1418,90.94206122435074
1419,115.97333703596755
1420,133.3436743868845
1421,118.39903203920267
1422,105.57888781008002
1423,81.9339114614788
1424,49.40916302105813
1425,48.604631957197995
1426,91.19820537990181
1427,103.45920827948184
1428,106.10620429727992
1429,95.48830366840176
1430,90.94206122435074
1431,115.97333703596755
1432,133.3436743868845
1433,118.39903203920267
1434,105.57888781008002
1435,81.9339114614788
1436,49.40916302105813
