,0
2016-01,8.34329650427087
2016-02,15.899134004617782
2016-03,17.18302553214312
2016-04,29.156453390163378
2016-05,61.44814374306445
2016-06,206.0224611784123
2016-07,348.3142291170163
2016-08,353.3545464608944
2016-09,237.31373771101107
2016-10,111.5065627424577
2016-11,24.25997460708311
2016-12,1.129576427083073
2017-01,8.141779599082682
2017-02,15.524039239720416
2017-03,16.953084206744293
2017-04,29.989636384109147
2017-05,60.696200248254755
2017-06,206.7174664696103
2017-07,346.98124921483543
2017-08,351.17730891742326
2017-09,237.23395322450864
2017-10,109.38934572569129
2017-11,23.762158216446643
2017-12,1.3980489332455608
2018-01,8.07413249525947
2018-02,15.460480951099811
2018-03,16.886106671042715
2018-04,29.897615799216375
2018-05,60.64151904118435
2018-06,206.62870081073518
2018-07,346.94025495205454
2018-08,351.1562020612759
2018-09,237.16343858121343
2018-10,109.36682502078193
2018-11,23.701490769145558
2018-12,1.319330717856494
2019-01,8.003331942719264
2019-02,15.38958408207207
2019-03,16.81529034609743
2019-04,29.82738939052208
2019-05,60.57041306284937
2019-06,206.5583977287197
2019-07,346.86882656286605
2019-08,351.08430520260225
2019-09,237.09270557668313
2019-10,109.29496146685305
2019-11,23.63052580320759
2019-12,1.248790957385972
2020-01,7.932605673092101
2020-02,15.318860081284488
2020-03,16.74456444800642
2020-04,29.7566495963124
2020-05,60.49969398785887
2020-06,206.4876597406335
2020-07,346.7981150826138
2020-08,351.013604757658
2020-09,237.02197771588922
2020-10,109.22426023737933
2020-11,23.559803406516775
2020-12,1.178058544518082
