,0
2016-01,24.003626384927614
2016-02,26.044297887251147
2016-03,22.426790938423068
2016-04,11.799772985308714
2016-05,13.463965652768104
2016-06,45.810857213933645
2016-07,168.8235007404911
2016-08,158.43196397804903
2016-09,86.38549182949995
2016-10,13.262256415188283
2016-11,3.5462069996050354
2016-12,12.227678344165009
2017-01,24.602913202634983
2017-02,26.14325835802502
2017-03,23.011776213597237
2017-04,12.020935305641203
2017-05,13.49490208467305
2017-06,45.83216899865077
2017-07,168.31551196780816
2017-08,157.52218538909054
2017-09,86.1535042109099
2017-10,13.196647509809281
2017-11,3.5001162986795618
2017-12,12.068531596774484
2018-01,24.584462779552766
2018-02,26.131249329158752
2018-03,22.9935099140854
2018-04,12.007353003067182
2018-05,13.48376882349961
2018-06,45.821159648894564
2018-07,168.3113170374201
2018-08,157.52316325564678
2018-09,86.14575593529337
2018-10,13.186757210516593
2018-11,3.489974714500428
2018-12,12.059845539709286
2019-01,24.573965343784128
2019-02,26.120668964398465
2019-03,22.98301010783895
2019-04,11.996792893238949
2019-05,13.473177183768525
2019-06,45.81056641388014
2019-07,168.30063607094448
2019-08,157.51241569258968
2019-09,86.13512071595363
2019-10,13.176149568415198
2019-11,3.479370307537509
2019-12,12.049222393729345
2020-01,24.563365518191716
2020-02,26.110070206465856
2020-03,22.972410312764985
2020-04,11.986193874536541
2020-05,13.46257857099424
2020-06,45.799967821644145
2020-07,168.29003860819714
2020-08,157.5018190872324
2020-09,86.12452266424003
2020-10,13.165551161661604
2020-11,3.4687718591334886
2020-12,12.03862418657865
