ds,yhat
1901-01-01,26.539078717402134
1901-02-01,38.97549120555806
1901-03-01,88.45011543738431
1901-04-01,211.65984176088335
1901-05-01,358.14901376394135
1901-06-01,513.0439011957707
1901-07-01,503.2556354299941
1901-08-01,417.6603006077345
1901-09-01,316.6105253926944
1901-10-01,162.02063645989634
1901-11-01,36.2531108381672
1901-12-01,17.4756065831601
1902-01-01,26.06648188108869
1902-02-01,39.87758117124514
1902-03-01,87.76213761095102
1902-04-01,212.83513857408238
1902-05-01,343.3151557403767
1902-06-01,525.0169740368536
1902-07-01,505.3634959476723
1902-08-01,409.989482146936
1902-09-01,322.8796690117752
1902-10-01,160.53234769637515
1902-11-01,35.821572349091866
1902-12-01,18.62448341522463
1903-01-01,25.602628218313384
1903-02-01,40.78507432183005
1903-03-01,87.04998167460332
1903-04-01,213.87151101017992
1903-05-01,328.6540441063395
1903-06-01,537.153302408456
1903-07-01,507.24228811195223
1903-08-01,402.31678299657506
1903-09-01,329.1921424327128
1903-10-01,158.99943049626307
1903-11-01,35.445347043109535
1903-12-01,19.797670925648873
1904-01-01,25.146962159244538
1904-02-01,41.69623288282759
1904-03-01,88.61212937307033
1904-04-01,209.8424191398853
1904-05-01,372.6416982258784
1904-06-01,500.7433161723322
1904-07-01,500.4193279382183
1904-08-01,424.8193862884599
1904-09-01,309.8853603160407
1904-10-01,162.95961200445322
1904-11-01,36.23605732477324
1904-12-01,15.849820837656722
1905-01-01,26.03657453873342
1905-02-01,38.47298700714646
1905-03-01,87.94761122115142
1905-04-01,211.1573375249176
1905-05-01,357.64650950876216
1905-06-01,512.5413969210246
1905-07-01,502.7531311361014
1905-08-01,417.15779629408894
1905-09-01,316.10802105930026
1905-10-01,161.51813210751016
1905-11-01,35.75060646592348
1905-12-01,16.973102191836745
1906-01-01,25.563977470061815
1906-02-01,39.375076740493455
1906-03-01,87.25963316233458
1906-04-01,212.33263410576458
1906-05-01,342.8126512530155
1906-06-01,524.5144695297515
1906-07-01,504.8609914214021
1906-08-01,409.48697760092784
1906-09-01,322.37716444621594
1906-10-01,160.02984311159224
1906-11-01,35.31906774463283
1906-12-01,18.121978791596177
1907-01-01,25.100123574924055
1907-02-01,40.28256965857284
1907-03-01,86.54747699369486
1907-04-01,213.36900630947866
1907-05-01,328.15153938660137
1907-06-01,536.6507976689329
1907-07-01,506.7397833533637
1907-08-01,401.8142782182391
1907-09-01,328.6896376345808
1907-10-01,158.49692567913368
1907-11-01,34.94284220610092
1907-12-01,19.295166069618062
1908-01-01,24.644457283507904
1908-02-01,41.19372798744004
1908-03-01,88.10962445919589
1908-04-01,209.33991420629704
1908-05-01,372.13919327314943
1908-06-01,500.2408112076345
1908-07-01,499.91682296171837
1908-08-01,424.3168812999856
1908-09-01,309.38285531547973
1908-10-01,162.4571070113193
1908-11-01,35.73355233928967
1908-12-01,15.347315859626462
1909-01-01,25.534069568395154
1909-02-01,37.97048204456161
1909-03-01,87.44510626545184
1909-04-01,210.65483257688408
1909-05-01,357.1440045682126
1909-06-01,512.0388919880734
1909-07-01,502.2506262106482
1909-08-01,416.6552913763323
1909-09-01,315.60551614924475
1909-10-01,161.01562720486464
1909-11-01,35.248101570917754
1909-12-01,16.470597304268324
1910-01-01,25.061472590213725
1910-02-01,38.87257186819227
1910-03-01,86.7571282970892
1910-04-01,211.83012924817655
1910-05-01,342.3101464028472
1910-06-01,524.0119646872536
1910-07-01,504.3584865864314
1910-08-01,408.9844727735949
1910-09-01,321.87465962657006
1910-10-01,159.5273382993717
1910-11-01,34.81656294018393
1910-12-01,17.619473994497582
1911-01-01,24.597618785553664
1911-02-01,39.78006487691337
1911-03-01,86.04497221890074
1911-04-01,212.866501542428
1911-05-01,327.64903462693024
1911-06-01,536.1482929170486
1911-07-01,506.23727860884253
1911-08-01,401.3117734814332
1911-09-01,328.1871329054202
1911-10-01,157.9944209573743
1911-11-01,34.44033749211209
1911-12-01,18.792661362990003
1912-01-01,24.141952584607765
1912-02-01,40.69122325104229
1912-03-01,87.6071196877516
1912-04-01,208.83740939741455
1912-05-01,371.6366884279503
1912-06-01,499.7383063173478
1912-07-01,499.4143180278292
1912-08-01,423.8143763209591
1912-09-01,308.88035029128474
1912-10-01,161.95460194349926
1912-11-01,35.23104722637896
1912-12-01,14.844810702974343
1913-01-01,25.031564366609672
1913-02-01,37.46797679765129
1913-03-01,86.94260097773417
1913-04-01,210.1523272440621
1913-05-01,356.64149919179073
1913-06-01,511.5363865665079
1913-07-01,501.748120745297
1913-08-01,416.152785865904
1913-09-01,315.10301059367634
1913-10-01,160.5131216055397
1913-11-01,34.74559592655572
1913-12-01,15.968091616285307
1914-01-01,24.558966856969363
1914-02-01,38.37006608987315
1914-03-01,86.25462247805984
1914-04-01,211.32762338400002
1914-05-01,341.8076404950115
1914-06-01,523.5094587342205
1914-07-01,503.85598058968196
1914-08-01,408.4819667317187
1914-09-01,321.3721535394725
1914-10-01,159.02483216865437
1914-11-01,34.31405676426965
1914-12-01,17.116967774959676
1915-01-01,24.095112520901637
1915-02-01,39.2775585671007
1915-03-01,85.54246586838539
1915-04-01,212.36399514677026
1915-05-01,327.14652818753297
1915-06-01,535.6457864325533
1915-07-01,505.7347720806599
1915-08-01,400.809266908121
1915-09-01,327.6846262870058
1915-10-01,157.49191430329154
1915-11-01,33.937830801135334
1915-12-01,18.29015463636827
1916-01-01,23.639445821036446
1916-02-01,40.18871649574777
1916-03-01,87.10461294024489
1916-04-01,208.3349026581147
1916-05-01,371.13418169663294
1916-06-01,499.23579959428366
